,site,date,stars,title,text,location
105,www.1password.com,2023-01-03T05:11:50.000Z,5,it's easy to remember 1 password better…,"it's easy to remember 1 password better than a lot of passwords as well, since I am a developer, my password sometimes is so crazy to read / write.",VN
106,www.1password.com,2022-12-26T19:04:46.000Z,5,I was having trouble syncing all my devices.,"I was having trouble syncing all my devices after a recent update.  Over a couple days, I had a few email conversations with the 1Password support team.  They ultimately sussed out my problem & provided a simple to employ solution.  Thanks so much.",US
107,www.1password.com,2022-12-22T11:57:13.000Z,5,Browser extension NativeMessaging security configuration,"The problem was well understood and the solution was well tested and explained. It would be even better if there was a reference number to the Zendesk ticket right after opening it and/or direct access to the Zendesk ticket for further communication. And: the NativeMessaging topic might be interesting for others as well, so maybe this should lead to a FAQ article or similar?",DE
108,www.1password.com,2023-01-12T10:15:27.000Z,5,Great product and a very good support-team,A great product and the support is quick to respond and help,DE
109,www.1password.com,2023-01-14T05:03:40.000Z,5,Team was very responsive,"Team was very responsive, even found me a discount!",US
110,www.1password.com,2023-01-07T19:37:36.000Z,5,Great Support!,"All done via email, the support staff was very responsive to my needs, They solved the issue right away.",US
111,www.1password.com,2022-12-30T02:54:23.000Z,5,Courtney Hallstrom,Courtney Hallstrom She truly empathized with my situation and always came back with a potential solution never pushing her own agenda. I felt like a customer being very heard and taken care of.,CA
112,www.1password.com,2023-01-09T19:25:04.000Z,5,Great program and excellent customer…,Great program and excellent customer service -- emails  answered quickly and clearly.,US
113,www.1password.com,2022-12-21T18:44:05.000Z,5,I have both even a  1Password user for 1.5 years,I have both even a  1Password user for over a year year.  I wear unable to download version 8 from the apple App Store.  I contacted support through email and was surprised to hear back the next day.  By following the simple instructions and not using the App Store  I upgraded to version 8 and all of my information from version 7 moved to it.,US
114,www.1password.com,2023-01-05T15:04:22.000Z,5,Great Password Manager/Customer Support from a Former LastPass User,"I have been a LastPass user for many years however due to their recent string of security issues and inadequate public response to its customers, I started looking at other services. I have known about 1Password for years and it consistently received favorable reviews so I gave it a try. I also reviewed two other highly rated password managers. The export from Lastpass was seamless and correctly tagged my Login items. I am still learning how to make good use of the other features. So far so good. I saw the available promotions from the review sites but was not sure if they were available to me when I downloaded the install file. So I reached out to 1Password customer support. Zoe B. replied within a very short time (New Year's Day) and said she would followup on my request. She did and within a coupe of days I received confirmation that I would receive the promotion from Kristen B. in customer support. What I am impressed about is the quick turnaround response to my request. That makes a difference. Thank you Zoe and Kristen from customer support! Very much appreciated!",US
115,www.1password.com,2022-12-25T04:03:18.000Z,5,frozen account activation,When I was worried about my frozen account even after re subscribing through Apple subscriptions Yasmina came to rescue and did the needful in a days time and got my account restored to normal 🤗👍🏻 I thought I lost my annual subscription amount 🙈,IN
116,www.1password.com,2023-01-10T17:17:49.000Z,3,IPassword for Safari,"The instructions for using IPassword for Safari are confusing—the question is whether to keep both 1Password for Safari and IPassword app enabled in Safari settings>extensions. Here is the instruction I received via email:  ""You should have received two 1Password ""apps"". One titled 1Password, this is the Mac app and what you'll want to keep, the other will be titled "" 1Password for Safari "". This latter you can click on and follow the steps to enabled 1Password for Safari. Once this is complete you can move this icon elsewhere as it's purpose is to set up Safari. From there it will only open Safari for you and if you already have Safari pinned to your Dock or desktop there's no reason to have both.” Now I have downloaded !Password 8, and I enabled 1Password for Safari, but I no longer see 1Password in the Safari extensions. Am I missing something? I received a reply from 1Password, advising me to quit Safari and go to 1Password>Help>Fix Missing Extension, but I think that they misunderstood my question and did not clarify the explanation from 1Password that was provided above. I do have the 1Password for Safari installed, but in the prior version of 1Password, I saw two extensions in the Safari settings: 1Password and 1Password for Safari. I now see only the latter, which I have enabled. I don't know whether this is a problem. The extension seems to be working.",US
